log_id,timestamp,api_name,endpoint,request_method,response_code,response_time_ms,request_size_bytes,response_size_bytes,server_name,environment,error_code,timeout_flag,transaction_id
API000009858,2024-05-03 17:01:24,KYCAPI,/api/kyc,POST,502,254,4805,7154,SRV033,PRODUCTION,E110,N,TXN0000016213
API000009869,2025-09-22 16:57:27,AccountAPI,/api/accounts,GET,502,43,4022,1523,SRV001,PRODUCTION,E108,N,TXN0000015734
API000009872,2025-04-26 22:17:59,NotificationAPI,/api/notifications,GET,504,46,3067,6113,SRV009,PRODUCTION,E111,Y,TXN0000021031
API000009885,2023-04-14 22:14:29,TransactionAPI,/api/transactions,GET,504,60,3278,8780,SRV027,PRODUCTION,E109,Y,TXN0000003511
API000009897,2024-08-09 12:28:11,AuthAPI,/api/auth,PUT,504,86,614,2739,SRV027,PRODUCTION,E109,Y,
API000009911,2025-10-17 04:34:25,AccountAPI,/api/accounts,PUT,500,320,729,4079,SRV040,PRODUCTION,E106,N,TXN0000016492
API000009912,2025-07-12 13:57:18,AuthAPI,/api/auth,POST,500,185,2188,1641,SRV023,UAT,E111,N,TXN0000017091
API000009928,2024-07-05 01:50:26,AccountAPI,/api/accounts,POST,504,181,2044,924,SRV031,PRODUCTION,E111,Y,TXN0000016350
API000009942,2025-10-10 18:03:33,CustomerAPI,/api/customers,GET,502,49,2059,8213,SRV014,PRODUCTION,E103,N,TXN0000008260
API000009949,2025-01-13 07:31:59,TransactionAPI,/api/transactions,GET,503,214,4428,9885,SRV037,PRODUCTION,E101,N,TXN0000003008
API000009952,2024-01-07 01:29:23,PaymentAPI,/api/payments,PUT,500,90,3622,4745,SRV008,PRODUCTION,E108,N,
API000009958,2023-10-14 14:31:50,PaymentAPI,/api/payments,GET,500,125,4926,5429,SRV030,PRODUCTION,E106,N,TXN0000016884
API000009963,2025-10-21 22:15:07,NotificationAPI,/api/notifications,POST,503,468,3433,5641,SRV010,UAT,E110,N,TXN0000010609
API000009973,2024-09-24 18:04:01,CustomerAPI,/api/customers,GET,504,181,3503,2977,SRV013,PRODUCTION,E103,Y,
API000009987,2026-01-19 18:07:52,LoanAPI,/api/loans,POST,502,132,4598,1776,SRV015,UAT,E107,N,
API000009999,2026-01-04 06:41:33,AccountAPI,/api/accounts,GET,500,515,4543,5257,SRV024,PRODUCTION,E101,N,TXN0000008229
API000010003,2024-01-27 09:45:48,TransactionAPI,/api/transactions,PUT,504,122,3924,4025,SRV015,PRODUCTION,E101,Y,TXN0000023100
API000010011,2026-05-24 03:25:52,FraudAPI,/api/fraud,GET,503,141,2098,4912,SRV008,PRODUCTION,E102,N,TXN0000013695
API000010014,2024-09-09 15:50:06,NotificationAPI,/api/notifications,GET,503,288,3181,2785,SRV022,PRODUCTION,E104,N,TXN0000017083
API000010020,2026-07-04 11:10:08,TransactionAPI,/api/transactions,GET,504,308,2656,5752,SRV038,PRODUCTION,E109,Y,TXN0000004730
API000010022,2023-08-30 09:14:00,TransactionAPI,/api/transactions,POST,500,195,4098,2516,SRV011,PRODUCTION,E106,N,TXN0000019242
API000010023,2026-03-03 05:05:29,CustomerAPI,/api/customers,GET,503,111,2370,6110,SRV013,PRODUCTION,E100,N,
API000010024,2023-02-20 01:47:45,KYCAPI,/api/kyc,POST,502,45,1456,2882,SRV031,PRODUCTION,E100,N,TXN0000021019
API000010037,2024-01-03 13:37:30,NotificationAPI,/api/notifications,POST,500,150,1832,1979,SRV014,SIT,E106,N,
API000010038,2026-05-05 06:44:47,StatementAPI,/api/statements,POST,504,110,1225,8787,SRV037,PRODUCTION,E109,Y,
API000010055,2024-09-22 05:34:45,AuthAPI,/api/auth,POST,502,307,921,7727,SRV024,PRODUCTION,E107,N,
API000010065,2023-11-04 13:13:26,TransactionAPI,/api/transactions,GET,502,309,3625,2313,SRV014,PRODUCTION,E107,N,TXN0000019658
API000010071,2024-02-14 23:27:24,TransactionAPI,/api/transactions,PUT,500,151,1090,9719,SRV020,PRODUCTION,E100,N,
API000010111,2024-03-26 06:20:19,StatementAPI,/api/statements,GET,500,407,2131,8843,SRV022,SIT,E109,N,TXN0000010049
API000010114,2025-02-23 01:51:02,StatementAPI,/api/statements,PUT,502,183,480,8398,SRV026,UAT,E110,N,
API000010129,2025-10-18 07:41:45,TransactionAPI,/api/transactions,DELETE,502,72,911,6842,SRV004,PRODUCTION,E110,N,
API000010130,2025-09-02 18:20:04,FraudAPI,/api/fraud,GET,500,120,3785,2143,SRV019,PRODUCTION,E103,N,TXN0000004930
API000010144,2025-08-18 22:41:46,AccountAPI,/api/accounts,GET,503,252,3953,6467,SRV016,PRODUCTION,E100,N,TXN0000016404
API000010162,2024-04-26 03:17:36,KYCAPI,/api/kyc,GET,504,155,3134,6799,SRV002,PRODUCTION,E106,Y,
API000010164,2026-03-13 10:56:54,TransactionAPI,/api/transactions,DELETE,500,82,2215,1074,SRV006,PRODUCTION,E108,N,TXN0000006386
API000010172,2025-08-16 06:23:33,PaymentAPI,/api/payments,PUT,503,96,3724,9129,SRV035,PRODUCTION,E110,N,TXN0000003432
API000010178,2026-04-14 05:51:09,AuthAPI,/api/auth,POST,503,428,988,8252,SRV024,PRODUCTION,E109,N,TXN0000012472
API000010181,2025-06-23 18:42:28,KYCAPI,/api/kyc,GET,502,328,3035,4638,SRV036,UAT,E108,N,
API000010207,2025-01-19 07:26:10,KYCAPI,/api/kyc,POST,504,191,2560,9442,SRV003,PRODUCTION,E111,Y,
API000010225,2023-02-20 03:10:06,FraudAPI,/api/fraud,POST,503,569,2418,9436,SRV037,PRODUCTION,E100,N,TXN0000001840
API000010243,2025-07-12 16:07:12,KYCAPI,/api/kyc,GET,502,30,4041,1223,SRV009,UAT,E100,N,
API000010251,2024-09-26 09:30:32,AccountAPI,/api/accounts,POST,500,62,2586,788,SRV039,PRODUCTION,E102,N,
API000010254,2023-05-03 05:01:38,CustomerAPI,/api/customers,POST,504,133,4085,3244,SRV007,PRODUCTION,E106,Y,
API000010268,2026-05-08 21:07:46,LoanAPI,/api/loans,POST,502,88,289,7114,SRV010,PRODUCTION,E106,N,TXN0000010177
API000010276,2025-10-21 23:18:31,AccountAPI,/api/accounts,GET,502,661,1058,1488,SRV026,PRODUCTION,E101,N,TXN0000020935
API000010278,2025-04-21 21:01:34,PaymentAPI,/api/payments,GET,500,337,1018,2573,SRV038,PRODUCTION,E108,N,TXN0000008992
API000010282,2023-07-31 21:46:47,LoanAPI,/api/loans,GET,502,64,1636,1409,SRV035,PRODUCTION,E109,N,
API000010286,2025-12-17 00:08:22,KYCAPI,/api/kyc,POST,504,60,1796,661,SRV031,PRODUCTION,E102,Y,TXN0000013619
API000010295,2025-11-04 20:46:34,CustomerAPI,/api/customers,POST,502,179,674,6769,SRV022,PRODUCTION,E104,N,TXN0000004023
API000010315,2026-05-28 19:50:20,CustomerAPI,/api/customers,GET,504,385,1727,6293,SRV018,PRODUCTION,E106,Y,TXN0000016622
API000010318,2025-08-31 12:42:45,AccountAPI,/api/accounts,GET,504,226,1301,1649,SRV007,UAT,E104,Y,TXN0000018601
API000010319,2025-07-18 02:14:34,AuthAPI,/api/auth,GET,502,96,3442,1176,SRV040,PRODUCTION,E107,N,TXN0000012790
API000010321,2024-03-23 19:49:33,NotificationAPI,/api/notifications,POST,502,63,616,4751,SRV040,PRODUCTION,E111,N,
API000010330,2023-03-10 20:59:13,AuthAPI,/api/auth,PUT,503,258,1980,821,SRV017,PRODUCTION,E104,N,TXN0000008736
API000010333,2026-06-11 00:02:14,StatementAPI,/api/statements,PUT,502,187,3443,1407,SRV019,PRODUCTION,E102,N,TXN0000008601
API000010363,2023-08-26 05:24:11,FraudAPI,/api/fraud,DELETE,504,130,1666,1466,SRV008,PRODUCTION,E109,Y,
API000010380,2025-02-19 02:23:47,AccountAPI,/api/accounts,GET,500,187,3544,8112,SRV036,PRODUCTION,E108,N,
API000010385,2023-07-30 05:27:09,AuthAPI,/api/auth,POST,500,392,2431,5062,SRV012,PRODUCTION,E107,N,TXN0000012448
API000010402,2023-11-05 01:49:02,PaymentAPI,/api/payments,GET,500,50,1775,7562,SRV019,PRODUCTION,E103,N,TXN0000018276
API000010406,2025-11-03 10:19:40,CustomerAPI,/api/customers,POST,503,256,529,6765,SRV013,PRODUCTION,E101,N,TXN0000015291
API000010409,2023-12-19 04:52:44,AccountAPI,/api/accounts,POST,504,488,1609,6914,SRV022,PRODUCTION,E101,Y,TXN0000022143
API000010413,2026-07-19 07:12:17,KYCAPI,/api/kyc,POST,500,109,2651,7361,SRV003,PRODUCTION,E108,N,
API000010424,2025-07-27 02:43:55,LoanAPI,/api/loans,POST,500,105,964,2345,SRV023,UAT,E102,N,TXN0000012293
API000010428,2023-06-03 06:49:34,CustomerAPI,/api/customers,POST,504,87,2907,422,SRV013,UAT,E102,Y,TXN0000020405
API000010434,2025-02-14 20:08:07,KYCAPI,/api/kyc,GET,500,143,3269,5337,SRV019,PRODUCTION,E105,N,TXN0000019365
API000010439,2023-05-27 22:50:57,AccountAPI,/api/accounts,POST,503,194,2363,2409,SRV037,PRODUCTION,E105,N,TXN0000003333
API000010442,2026-05-08 21:10:36,CustomerAPI,/api/customers,GET,503,87,1571,4118,SRV028,PRODUCTION,E111,N,TXN0000009262
API000010443,2025-02-15 21:44:51,LoanAPI,/api/loans,GET,502,69,357,7546,SRV031,PRODUCTION,E111,N,TXN0000013722
API000010456,2025-12-02 07:11:21,LoanAPI,/api/loans,POST,503,334,4195,3752,SRV039,PRODUCTION,E107,N,TXN0000007829
API000010466,2024-06-17 18:30:56,FraudAPI,/api/fraud,POST,503,70,4272,4176,SRV014,PRODUCTION,E106,N,
API000010467,2023-07-08 18:49:50,AccountAPI,/api/accounts,POST,503,169,1375,9215,SRV002,PRODUCTION,E108,N,TXN0000020720
API000010482,2023-08-23 12:41:41,LoanAPI,/api/loans,GET,503,333,923,2768,SRV024,PRODUCTION,E111,N,TXN0000014631
API000010488,2024-07-23 16:26:29,StatementAPI,/api/statements,GET,504,141,767,5377,SRV028,SIT,E100,Y,TXN0000017905
API000010498,2024-04-12 19:32:51,NotificationAPI,/api/notifications,GET,503,228,1906,8805,SRV002,PRODUCTION,E103,N,
API000010514,2024-07-26 04:30:22,CustomerAPI,/api/customers,GET,504,309,148,3767,SRV002,SIT,E109,Y,TXN0000023592
API000010548,2023-07-26 01:08:21,PaymentAPI,/api/payments,PUT,500,102,4642,4867,SRV026,SIT,E102,N,
API000010553,2024-12-27 17:53:13,AccountAPI,/api/accounts,POST,502,205,948,1874,SRV021,UAT,E111,N,
API000010569,2026-02-01 13:17:35,TransactionAPI,/api/transactions,GET,500,68,1844,985,SRV038,PRODUCTION,E101,N,TXN0000020803
API000010576,2025-12-25 13:30:48,TransactionAPI,/api/transactions,POST,502,337,364,1347,SRV027,PRODUCTION,E110,N,TXN0000010955
API000010594,2026-05-16 06:58:53,FraudAPI,/api/fraud,DELETE,503,276,3116,2682,SRV021,PRODUCTION,E106,N,TXN0000018545
API000010606,2023-03-25 04:02:25,TransactionAPI,/api/transactions,POST,500,278,3020,2684,SRV008,PRODUCTION,E105,N,
API000010612,2026-05-23 01:43:58,FraudAPI,/api/fraud,GET,500,71,2101,1278,SRV004,PRODUCTION,E103,N,TXN0000008014
API000010617,2025-06-14 18:42:25,TransactionAPI,/api/transactions,PUT,500,165,1987,7984,SRV039,PRODUCTION,E108,N,TXN0000024232
API000010623,2023-02-08 07:15:13,KYCAPI,/api/kyc,POST,500,318,3849,5214,SRV001,PRODUCTION,E100,N,TXN0000006627
API000010624,2025-06-20 03:59:04,FraudAPI,/api/fraud,GET,500,156,3868,4202,SRV007,PRODUCTION,E108,N,
API000010630,2024-04-22 18:28:32,AccountAPI,/api/accounts,GET,504,215,4918,7962,SRV004,PRODUCTION,E106,Y,TXN0000015481
API000010632,2023-10-04 13:05:16,NotificationAPI,/api/notifications,PUT,503,181,4209,2518,SRV022,PRODUCTION,E111,N,TXN0000012834
API000010635,2023-11-09 13:39:11,StatementAPI,/api/statements,GET,503,434,3022,694,SRV037,PRODUCTION,E109,N,
API000010637,2025-05-30 18:17:27,PaymentAPI,/api/payments,PUT,503,204,1763,6003,SRV013,PRODUCTION,E105,N,TXN0000020195
API000010640,2026-03-27 12:13:38,TransactionAPI,/api/transactions,POST,500,478,2149,1045,SRV018,PRODUCTION,E105,N,TXN0000005705
API000010652,2025-07-04 17:01:15,PaymentAPI,/api/payments,PUT,502,304,363,2470,SRV003,PRODUCTION,E107,N,
API000010663,2026-05-12 07:01:04,CustomerAPI,/api/customers,GET,500,59,1391,7658,SRV033,UAT,E101,N,TXN0000024606
API000010664,2025-11-07 10:01:02,LoanAPI,/api/loans,POST,502,131,1297,6225,SRV030,SIT,E109,N,
API000010670,2026-02-26 21:31:59,KYCAPI,/api/kyc,GET,503,93,3391,5347,SRV027,PRODUCTION,E109,N,TXN0000007889
API000010675,2024-01-03 18:06:06,LoanAPI,/api/loans,POST,500,145,487,521,SRV024,PRODUCTION,E106,N,TXN0000005379
API000010679,2024-09-20 21:14:05,PaymentAPI,/api/payments,POST,504,185,4627,295,SRV012,SIT,E105,Y,TXN0000017924
API000010684,2023-06-17 12:01:03,AccountAPI,/api/accounts,GET,504,198,4381,4285,SRV019,PRODUCTION,E102,Y,
API000010701,2023-02-14 12:34:54,LoanAPI,/api/loans,POST,502,207,1885,7563,SRV023,PRODUCTION,E106,N,
API000010713,2026-04-18 21:07:38,StatementAPI,/api/statements,POST,502,272,4872,1383,SRV037,PRODUCTION,E104,N,TXN0000007551
API000010717,2024-11-08 11:27:11,AuthAPI,/api/auth,PUT,504,305,514,7804,SRV015,PRODUCTION,E107,Y,TXN0000014204
API000010722,2026-01-27 07:11:54,NotificationAPI,/api/notifications,POST,502,878,3158,5344,SRV009,PRODUCTION,E106,N,TXN0000017748
API000010739,2026-07-16 12:38:14,AuthAPI,/api/auth,POST,502,332,3397,431,SRV027,PRODUCTION,E104,N,TXN0000017849
API000010748,2023-12-19 14:22:38,KYCAPI,/api/kyc,GET,500,384,244,4804,SRV008,PRODUCTION,E108,N,
API000010759,2026-04-29 00:06:57,AuthAPI,/api/auth,POST,503,204,2186,1626,SRV032,UAT,E102,N,
API000010761,2024-07-17 05:24:34,AuthAPI,/api/auth,PUT,500,133,3626,7259,SRV029,PRODUCTION,E102,N,TXN0000010128
API000010776,2024-10-16 00:40:59,KYCAPI,/api/kyc,POST,504,89,466,1530,SRV004,PRODUCTION,E104,Y,TXN0000017261
API000010780,2024-06-09 07:30:26,NotificationAPI,/api/notifications,GET,504,250,2380,8385,SRV037,PRODUCTION,E100,Y,TXN0000004954
API000010785,2023-12-30 23:10:34,LoanAPI,/api/loans,PUT,500,427,1158,5006,SRV012,UAT,E102,N,
API000010788,2025-07-08 13:47:40,KYCAPI,/api/kyc,GET,500,82,2405,234,SRV003,PRODUCTION,E103,N,
API000010797,2024-04-22 03:02:59,StatementAPI,/api/statements,POST,504,145,2590,7226,SRV006,SIT,E106,Y,TXN0000001047
API000010815,2026-07-09 12:26:01,LoanAPI,/api/loans,GET,504,66,2931,6304,SRV007,UAT,E110,Y,TXN0000014201
API000010816,2025-07-25 13:30:44,StatementAPI,/api/statements,GET,504,240,265,574,SRV003,PRODUCTION,E108,Y,TXN0000009506
API000010820,2026-05-05 16:17:59,NotificationAPI,/api/notifications,GET,500,245,4737,9617,SRV027,PRODUCTION,E107,N,TXN0000000786
API000010823,2024-11-07 09:20:05,StatementAPI,/api/statements,POST,504,149,1807,2972,SRV016,PRODUCTION,E110,Y,
API000010824,2026-04-15 13:26:33,CustomerAPI,/api/customers,DELETE,500,94,4370,240,SRV023,PRODUCTION,E108,N,
API000010834,2023-01-18 21:12:03,TransactionAPI,/api/transactions,GET,503,142,1485,4718,SRV009,PRODUCTION,E104,N,TXN0000004158
API000010841,2025-01-31 10:03:26,FraudAPI,/api/fraud,GET,500,102,4278,9456,SRV009,UAT,E103,N,TXN0000015704
API000010850,2023-10-20 21:42:28,TransactionAPI,/api/transactions,GET,504,103,722,1489,SRV010,PRODUCTION,E103,Y,
API000010856,2024-11-08 01:27:17,AccountAPI,/api/accounts,POST,503,126,3429,5868,SRV005,UAT,E105,N,
API000010864,2024-05-17 16:10:44,PaymentAPI,/api/payments,PUT,504,228,190,3997,SRV022,PRODUCTION,E107,Y,TXN0000015537
API000010868,2025-10-22 05:04:00,LoanAPI,/api/loans,GET,500,446,4554,9606,SRV040,PRODUCTION,E109,N,TXN0000018296
API000010876,2026-05-18 13:16:11,TransactionAPI,/api/transactions,POST,502,118,2856,2204,SRV032,PRODUCTION,E109,N,TXN0000019253
API000010881,2023-12-04 01:35:47,KYCAPI,/api/kyc,DELETE,500,257,2125,1305,SRV028,PRODUCTION,E107,N,
API000010883,2023-11-10 11:49:37,AccountAPI,/api/accounts,GET,504,138,2036,8270,SRV001,PRODUCTION,E111,Y,TXN0000000809
API000010891,2025-06-13 13:48:29,AccountAPI,/api/accounts,GET,503,124,4153,4542,SRV016,PRODUCTION,E104,N,TXN0000017943
API000010892,2024-08-30 11:28:41,PaymentAPI,/api/payments,POST,504,171,613,1595,SRV016,UAT,E100,Y,TXN0000013906
API000010900,2026-01-18 08:21:32,PaymentAPI,/api/payments,GET,503,98,2245,6021,SRV036,PRODUCTION,E100,N,TXN0000005580
API000010905,2023-10-26 13:29:42,KYCAPI,/api/kyc,DELETE,500,66,2093,4342,SRV035,PRODUCTION,E105,N,TXN0000012279
API000010914,2025-12-11 13:50:02,StatementAPI,/api/statements,POST,502,392,1753,7509,SRV037,PRODUCTION,E111,N,TXN0000024940
API000010920,2024-02-08 00:23:47,AccountAPI,/api/accounts,POST,504,137,1698,3554,SRV004,UAT,E108,Y,
API000010935,2025-12-03 16:52:08,NotificationAPI,/api/notifications,PUT,502,95,4668,3982,SRV011,PRODUCTION,E108,N,TXN0000020028
API000010938,2026-05-30 14:23:13,CustomerAPI,/api/customers,GET,502,90,2566,261,SRV034,PRODUCTION,E109,N,
API000010942,2024-01-03 13:30:02,CustomerAPI,/api/customers,GET,500,72,117,5419,SRV022,PRODUCTION,E111,N,TXN0000015963
API000010947,2023-01-25 10:26:44,TransactionAPI,/api/transactions,POST,500,1045,715,7221,SRV027,PRODUCTION,E101,N,TXN0000008630
API000010948,2025-03-05 22:23:20,FraudAPI,/api/fraud,GET,504,674,1429,2502,SRV021,PRODUCTION,E103,Y,TXN0000001572
API000010949,2026-06-13 05:49:39,AuthAPI,/api/auth,POST,503,114,1951,1344,SRV004,PRODUCTION,E104,N,TXN0000013567
API000010979,2023-05-19 18:42:25,KYCAPI,/api/kyc,POST,500,363,4579,6760,SRV011,PRODUCTION,E110,N,TXN0000016509
API000010986,2025-07-21 01:13:27,CustomerAPI,/api/customers,POST,500,365,3724,589,SRV034,PRODUCTION,E102,N,TXN0000008554
API000010998,2025-04-14 02:44:49,AuthAPI,/api/auth,POST,504,273,110,2484,SRV025,PRODUCTION,E105,Y,TXN0000021092
API000011028,2025-07-11 06:20:58,TransactionAPI,/api/transactions,GET,500,103,2132,2006,SRV039,PRODUCTION,E106,N,TXN0000007645
API000011030,2025-05-04 12:37:01,NotificationAPI,/api/notifications,POST,502,115,4339,6894,SRV037,UAT,E105,N,TXN0000006795
API000011040,2025-07-07 21:35:39,CustomerAPI,/api/customers,GET,500,154,374,6540,SRV027,PRODUCTION,E111,N,TXN0000008410
API000011044,2023-03-19 21:41:48,KYCAPI,/api/kyc,DELETE,504,152,1537,5288,SRV008,UAT,E109,Y,
API000011046,2026-04-24 19:34:07,CustomerAPI,/api/customers,POST,503,387,4685,1924,SRV040,PRODUCTION,E101,N,TXN0000020212
API000011061,2024-11-07 11:52:18,AccountAPI,/api/accounts,POST,504,718,1058,4036,SRV038,PRODUCTION,E111,Y,
API000011065,2026-03-24 03:15:09,PaymentAPI,/api/payments,POST,500,1161,1361,7503,SRV007,PRODUCTION,E111,N,
API000011069,2023-12-28 15:04:55,LoanAPI,/api/loans,POST,504,195,2521,4849,SRV030,SIT,E106,Y,TXN0000010150
API000011072,2026-05-13 02:37:05,TransactionAPI,/api/transactions,PUT,503,130,4823,4478,SRV019,UAT,E103,N,TXN0000005174
API000011081,2023-07-04 18:36:03,AccountAPI,/api/accounts,POST,503,489,523,3407,SRV029,PRODUCTION,E104,N,TXN0000021082
API000011096,2025-08-19 18:32:31,TransactionAPI,/api/transactions,GET,504,46,3550,8493,SRV011,PRODUCTION,E110,Y,TXN0000003017
API000011097,2023-11-09 23:10:34,FraudAPI,/api/fraud,GET,502,159,1156,8527,SRV012,SIT,E111,N,TXN0000011531
API000011112,2023-05-08 03:44:27,StatementAPI,/api/statements,GET,503,185,2482,9849,SRV033,PRODUCTION,E109,N,
API000011119,2025-05-04 22:00:01,AuthAPI,/api/auth,POST,504,164,3007,8643,SRV004,UAT,E102,Y,
API000011120,2024-06-18 03:06:30,KYCAPI,/api/kyc,GET,500,105,237,6104,SRV004,PRODUCTION,E103,N,TXN0000019479
API000011126,2023-05-04 05:44:30,LoanAPI,/api/loans,GET,503,120,3364,6906,SRV020,PRODUCTION,E101,N,TXN0000011496
API000011143,2023-08-28 08:07:34,StatementAPI,/api/statements,POST,500,146,1913,1791,SRV019,SIT,E103,N,TXN0000001741
API000011150,2023-01-24 09:07:11,StatementAPI,/api/statements,POST,500,433,4464,6872,SRV017,PRODUCTION,E101,N,TXN0000017821
API000011158,2023-05-03 13:32:21,TransactionAPI,/api/transactions,GET,503,114,1727,300,SRV004,PRODUCTION,E100,N,TXN0000024270
API000011163,2025-05-23 03:53:25,NotificationAPI,/api/notifications,POST,504,53,4705,3327,SRV002,PRODUCTION,E106,Y,TXN0000023162
API000011172,2025-02-19 10:47:10,FraudAPI,/api/fraud,GET,500,136,4679,3003,SRV014,PRODUCTION,E103,N,
API000011179,2023-02-18 04:02:25,AuthAPI,/api/auth,GET,500,617,2077,7606,SRV010,PRODUCTION,E100,N,TXN0000020604
API000011181,2023-09-09 01:00:09,NotificationAPI,/api/notifications,POST,502,193,2395,4169,SRV030,UAT,E108,N,
API000011185,2024-05-29 10:24:18,FraudAPI,/api/fraud,POST,500,321,3039,1899,SRV031,PRODUCTION,E110,N,
API000011207,2023-07-25 00:53:26,LoanAPI,/api/loans,POST,500,209,2608,3051,SRV021,PRODUCTION,E103,N,
API000011211,2023-05-12 15:56:12,StatementAPI,/api/statements,PUT,504,118,4207,2945,SRV027,PRODUCTION,E101,Y,TXN0000022269
API000011223,2024-04-16 12:40:33,KYCAPI,/api/kyc,GET,500,122,3506,6036,SRV027,PRODUCTION,E109,N,TXN0000020803
API000011242,2024-07-17 08:47:23,TransactionAPI,/api/transactions,POST,503,63,457,7105,SRV018,UAT,E111,N,
API000011253,2025-12-04 10:16:14,KYCAPI,/api/kyc,PUT,500,313,4713,2531,SRV011,PRODUCTION,E107,N,TXN0000009240
API000011255,2025-02-06 04:14:18,KYCAPI,/api/kyc,POST,503,477,2205,5389,SRV033,PRODUCTION,E107,N,
API000011260,2025-12-04 22:12:26,CustomerAPI,/api/customers,GET,504,129,2715,5520,SRV021,PRODUCTION,E104,Y,
API000011270,2024-05-27 18:54:43,CustomerAPI,/api/customers,PUT,504,49,289,3262,SRV022,PRODUCTION,E110,Y,TXN0000023556
API000011281,2024-10-26 16:15:46,TransactionAPI,/api/transactions,DELETE,500,120,2415,874,SRV030,PRODUCTION,E106,N,TXN0000013824
API000011282,2024-12-08 19:05:51,LoanAPI,/api/loans,POST,502,61,2740,6510,SRV013,PRODUCTION,E109,N,TXN0000012407
API000011291,2024-05-27 08:00:24,TransactionAPI,/api/transactions,POST,504,367,698,8830,SRV038,PRODUCTION,E110,Y,TXN0000018456
API000011298,2024-12-20 20:11:56,PaymentAPI,/api/payments,DELETE,502,94,1985,9095,SRV016,PRODUCTION,E102,N,TXN0000009813
API000011309,2023-05-18 04:53:57,KYCAPI,/api/kyc,POST,504,87,1917,7878,SRV017,PRODUCTION,E102,Y,TXN0000009158
API000011312,2024-01-09 00:42:58,FraudAPI,/api/fraud,POST,503,79,3764,3003,SRV010,PRODUCTION,E106,N,TXN0000001825
API000011323,2025-11-04 17:06:51,StatementAPI,/api/statements,PUT,500,373,779,8381,SRV025,PRODUCTION,E111,N,TXN0000001619
API000011331,2024-07-25 04:24:27,PaymentAPI,/api/payments,GET,504,128,3801,1140,SRV003,PRODUCTION,E107,Y,TXN0000014106
API000011375,2025-02-16 01:35:49,FraudAPI,/api/fraud,GET,500,70,2299,6339,SRV031,UAT,E107,N,TXN0000015666
API000011405,2026-01-06 05:40:45,CustomerAPI,/api/customers,DELETE,502,481,2187,7532,SRV017,SIT,E103,N,TXN0000003623
API000011412,2024-11-16 10:19:19,TransactionAPI,/api/transactions,GET,500,200,3989,8506,SRV005,PRODUCTION,E103,N,TXN0000024321
API000011426,2025-03-26 02:39:09,CustomerAPI,/api/customers,GET,502,276,2223,4188,SRV010,PRODUCTION,E110,N,
API000011441,2023-03-14 05:30:18,KYCAPI,/api/kyc,GET,500,89,2459,7399,SRV009,UAT,E102,N,TXN0000011432
API000011448,2025-03-26 22:07:31,FraudAPI,/api/fraud,POST,500,33,1391,2446,SRV013,PRODUCTION,E101,N,
API000011455,2026-07-13 11:09:08,AuthAPI,/api/auth,PUT,502,167,3842,8889,SRV037,PRODUCTION,E104,N,TXN0000002232
API000011465,2026-01-08 11:58:12,AuthAPI,/api/auth,PUT,504,231,2990,5334,SRV036,PRODUCTION,E105,Y,
API000011466,2023-07-19 06:47:34,KYCAPI,/api/kyc,DELETE,503,195,638,8939,SRV026,PRODUCTION,E103,N,TXN0000016421
API000011473,2025-09-08 00:57:07,StatementAPI,/api/statements,POST,504,266,3623,7071,SRV004,PRODUCTION,E111,Y,TXN0000012630
API000011476,2026-04-15 09:04:21,LoanAPI,/api/loans,POST,503,32,1566,6437,SRV022,UAT,E102,N,TXN0000016614
API000011484,2026-05-25 23:49:01,PaymentAPI,/api/payments,GET,504,20,4568,2134,SRV024,PRODUCTION,E104,Y,TXN0000024958
API000011526,2023-10-08 15:16:04,AuthAPI,/api/auth,GET,504,458,2302,6451,SRV036,PRODUCTION,E107,Y,TXN0000003371
API000011532,2026-06-08 08:27:14,TransactionAPI,/api/transactions,DELETE,504,446,4102,5558,SRV024,PRODUCTION,E111,Y,
API000011540,2023-10-24 15:15:40,NotificationAPI,/api/notifications,GET,500,107,4454,6232,SRV026,PRODUCTION,E109,N,
API000011541,2025-02-21 00:26:06,FraudAPI,/api/fraud,POST,504,597,1877,7210,SRV039,UAT,E111,Y,TXN0000009242
API000011548,2026-03-07 14:14:28,AuthAPI,/api/auth,GET,504,106,2951,7093,SRV029,PRODUCTION,E111,Y,TXN0000024981
API000011549,2023-11-24 13:01:04,TransactionAPI,/api/transactions,PUT,504,81,2245,8471,SRV004,PRODUCTION,E101,Y,TXN0000024276
API000011559,2025-08-14 02:52:59,AccountAPI,/api/accounts,GET,503,54,2827,5593,SRV039,PRODUCTION,E108,N,TXN0000007528
API000011561,2026-03-15 08:10:49,AuthAPI,/api/auth,POST,500,409,2499,3197,SRV039,PRODUCTION,E109,N,TXN0000000265
API000011570,2024-10-08 14:40:14,AccountAPI,/api/accounts,PUT,504,449,337,2881,SRV015,PRODUCTION,E102,Y,TXN0000024885
API000011577,2026-01-05 11:26:37,AccountAPI,/api/accounts,POST,502,79,650,5967,SRV029,PRODUCTION,E107,N,TXN0000005239
API000011601,2024-10-09 01:11:38,StatementAPI,/api/statements,POST,504,250,4689,3610,SRV023,PRODUCTION,E104,Y,TXN0000000172
API000011609,2024-06-06 18:01:00,PaymentAPI,/api/payments,DELETE,500,92,4802,3568,SRV004,PRODUCTION,E103,N,TXN0000019964
